# ZND: DETONATION STRUCTURE CALCULATION
# CALCULATION RUN ON 30-Apr-2026

# INITIAL CONDITIONS
# TEMPERATURE (K) 300.0
# PRESSURE (atm) 1.0
# DENSITY (kg/m^3) 8.3836e-01
# SHOCK SPEED (m/s) 3000.00

# Induction Times
# Time to Peak Thermicity =   1.7660e-08 s
# Distance to Peak Thermicity =   8.1786e-06 m

# Exothermic/Reaction Times
# Exothermic Pulse Time =   2.3355e-08 s
# Exothermic Pulse Distance =   1.1551e-05 m
# REACTION ZONE STRUCTURE

# THE OUTPUT DATA COLUMNS ARE:
Variables = Distance (m), Mach Number, Time (s), Pressure (atm), Temperature (K), Density (kg/m^3), Thermicity (1/s)
   7.89808e-05 	    4.29973e-01 	    1.46081e-07 	    6.20652e+06 	    3.80128e+03 	    4.39662e+00 	    6.23350e+04
   8.23493e-05 	    4.30093e-01 	    1.51968e-07 	    6.20593e+06 	    3.80306e+03 	    4.39482e+00 	    5.11405e+04
   8.57191e-05 	    4.30191e-01 	    1.57856e-07 	    6.20545e+06 	    3.80452e+03 	    4.39335e+00 	    4.19566e+04
   8.90900e-05 	    4.30272e-01 	    1.63743e-07 	    6.20505e+06 	    3.80572e+03 	    4.39214e+00 	    3.44246e+04
   9.24617e-05 	    4.30338e-01 	    1.69630e-07 	    6.20473e+06 	    3.80670e+03 	    4.39115e+00 	    2.82463e+04
   9.77387e-05 	    4.30418e-01 	    1.78842e-07 	    6.20433e+06 	    3.80790e+03 	    4.38994e+00 	    2.07208e+04
   1.03017e-04 	    4.30477e-01 	    1.88054e-07 	    6.20404e+06 	    3.80878e+03 	    4.38906e+00 	    1.52034e+04
   1.08296e-04 	    4.30521e-01 	    1.97266e-07 	    6.20383e+06 	    3.80942e+03 	    4.38841e+00 	    1.11546e+04
   1.13576e-04 	    4.30553e-01 	    2.06478e-07 	    6.20367e+06 	    3.80990e+03 	    4.38793e+00 	    8.18385e+03
   1.18856e-04 	    4.30576e-01 	    2.15690e-07 	    6.20355e+06 	    3.81024e+03 	    4.38758e+00 	    6.00374e+03
   1.24137e-04 	    4.30593e-01 	    2.24902e-07 	    6.20347e+06 	    3.81050e+03 	    4.38733e+00 	    4.40533e+03
   1.31595e-04 	    4.30610e-01 	    2.37912e-07 	    6.20339e+06 	    3.81075e+03 	    4.38707e+00 	    2.83716e+03
   1.39054e-04 	    4.30621e-01 	    2.50922e-07 	    6.20333e+06 	    3.81091e+03 	    4.38691e+00 	    1.83198e+03
   1.46513e-04 	    4.30628e-01 	    2.63931e-07 	    6.20330e+06 	    3.81101e+03 	    4.38681e+00 	    1.18143e+03
   1.53972e-04 	    4.30632e-01 	    2.76941e-07 	    6.20328e+06 	    3.81108e+03 	    4.38674e+00 	    7.62033e+02
   1.61431e-04 	    4.30635e-01 	    2.89951e-07 	    6.20326e+06 	    3.81112e+03 	    4.38670e+00 	    4.90418e+02
   1.68890e-04 	    4.30637e-01 	    3.02961e-07 	    6.20325e+06 	    3.81115e+03 	    4.38667e+00 	    3.16883e+02
   1.81020e-04 	    4.30639e-01 	    3.24118e-07 	    6.20325e+06 	    3.81118e+03 	    4.38664e+00 	    1.48155e+02
   1.93151e-04 	    4.30639e-01 	    3.45275e-07 	    6.20324e+06 	    3.81119e+03 	    4.38663e+00 	    7.23957e+01
   2.05282e-04 	    4.30640e-01 	    3.66432e-07 	    6.20324e+06 	    3.81120e+03 	    4.38662e+00 	    3.56247e+01
   2.17412e-04 	    4.30640e-01 	    3.87590e-07 	    6.20324e+06 	    3.81120e+03 	    4.38662e+00 	    1.81296e+01
   2.29543e-04 	    4.30640e-01 	    4.08747e-07 	    6.20324e+06 	    3.81120e+03 	    4.38662e+00 	    8.14754e+00
   2.41673e-04 	    4.30640e-01 	    4.29904e-07 	    6.20324e+06 	    3.81120e+03 	    4.38662e+00 	    4.08751e+00
   2.66279e-04 	    4.30640e-01 	    4.72820e-07 	    6.20324e+06 	    3.81120e+03 	    4.38662e+00 	   -5.53545e+00
